#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  242
#! SET periodic_phi true
   -3.141592654   75.695242163   46.399880649
   -3.115629078   76.877106791   44.274047281
   -3.089665502   78.002913582   42.102640398
   -3.063701927   79.068683450   39.603651888
   -3.037738351   80.066714126   36.979757113
   -3.011774775   80.997482526   34.297828570
   -2.985811200   81.856556442   31.482827622
   -2.959847624   82.646000685   28.860702797
   -2.933884048   83.377303754   26.640914969
   -2.907920473   84.037987330   24.551766743
   -2.881956897   84.647833969   22.353505491
   -2.855993321   85.206551804   20.652463086
   -2.830029746   85.717664418   18.599624358
   -2.804066170   86.186600529   16.866718278
   -2.778102594   86.606407474   15.105869462
   -2.752139019   86.979306788   13.268958220
   -2.726175443   87.298512796   11.306088735
   -2.700211868   87.566277907    9.116215791
   -2.674248292   87.777633380    7.171649509
   -2.648284716   87.938219798    5.160960362
   -2.622321141   88.052890186    3.304210850
   -2.596357565   88.114062519    1.688520907
   -2.570393989   88.140966958    0.268644068
   -2.544430414   88.132411742   -0.873005735
   -2.518466838   88.105955129   -1.565512080
   -2.492503262   88.061016752   -1.904328363
   -2.466539687   88.008905710   -2.127981162
   -2.440576111   87.949481077   -2.285232532
   -2.414612535   87.887866596   -2.196644076
   -2.388648960   87.826496841   -2.392673751
   -2.362685384   87.764611404   -2.670168877
   -2.336721808   87.695237816   -2.968564323
   -2.310758233   87.612250341   -3.215081693
   -2.284794657   87.521013873   -3.704135754
   -2.258831082   87.420493844   -4.136719600
   -2.232867506   87.303273652   -4.572446576
   -2.206903930   87.176645895   -5.475958300
   -2.180940355   87.026541202   -6.186637492
   -2.154976779   86.851990214   -7.131658352
   -2.129013203   86.658256215   -7.711661071
   -2.103049628   86.450993788   -8.119954300
   -2.077086052   86.244223058   -7.917694410
   -2.051122476   86.047387901   -7.180563714
   -2.025158901   85.875664721   -5.540367879
   -1.999195325   85.754351589   -3.729036207
   -1.973231749   85.688931436   -1.803351835
   -1.947268174   85.671823394    0.523382440
   -1.921304598   85.707568922    2.003680065
   -1.895341022   85.776022666    3.194725244
   -1.869377447   85.869836327    4.188688052
   -1.843413871   85.980982136    4.632586599
   -1.817450295   86.112393036    5.060506060
   -1.791486720   86.250720943    5.700845676
   -1.765523144   86.410995316    6.780463236
   -1.739559569   86.601398415    7.970487649
   -1.713595993   86.829867654    9.504748620
   -1.687632417   87.100373521   11.161139100
   -1.661668842   87.408104774   12.462044533
   -1.635705266   87.743765375   13.458416778
   -1.609741690   88.099735619   14.016419284
   -1.583778115   88.457263145   13.850370541
   -1.557814539   88.815779867   13.168313121
   -1.531850963   89.141765358   11.743666903
   -1.505887388   89.422580968    9.937428738
   -1.479923812   89.657200254    7.785379177
   -1.453960236   89.831392466    5.460283338
   -1.427996661   89.940637112    3.043784300
   -1.402033085   89.985946157    0.557945137
   -1.376069509   89.964813059   -1.859253779
   -1.350105934   89.884263010   -4.154347303
   -1.324142358   89.743053294   -6.527684977
   -1.298178782   89.546836170   -8.762479657
   -1.272215207   89.289353571  -11.040216611
   -1.246251631   88.972871110  -13.235093043
   -1.220288056   88.600533708  -15.399160007
   -1.194324480   88.170639586  -17.455877461
   -1.168360904   87.692689527  -19.248739079
   -1.142397329   87.167831303  -21.100477027
   -1.116433753   86.592472010  -22.868035244
   -1.090470177   85.966904592  -24.980937338
   -1.064506602   85.299594444  -26.682458799
   -1.038543026   84.572802428  -28.759092107
   -1.012579450   83.796417051  -30.828658532
   -0.986615875   82.971619018  -32.640635237
   -0.960652299   82.094086575  -34.129359540
   -0.934688723   81.185737596  -35.299685180
   -0.908725148   80.260242433  -35.777107116
   -0.882761572   79.325855599  -35.883205247
   -0.856797996   78.390352121  -35.753679972
   -0.830834421   77.457670493  -35.426079860
   -0.804870845   76.546376173  -34.952858926
   -0.778907269   75.636470448  -34.827636170
   -0.752943694   74.720706126  -35.131273782
   -0.726980118   73.797511024  -36.027094828
   -0.701016543   72.842028239  -37.347856294
   -0.675052967   71.845541817  -38.892166586
   -0.649089391   70.806781242  -40.393882892
   -0.623125816   69.736079452  -41.803389827
   -0.597162240   68.641384083  -42.246200095
   -0.571198664   67.546539392  -41.612508384
   -0.545235089   66.477701858  -39.967319893
   -0.519271513   65.464784440  -37.347911287
   -0.493307937   64.532316594  -34.156700119
   -0.467344362   63.689096086  -30.717837052
   -0.441380786   62.932619458  -27.553808931
   -0.415417210   62.245906653  -25.406477209
   -0.389453635   61.595556847  -24.346602268
   -0.363490059   60.961102245  -24.376683571
   -0.337526483   60.314558881  -25.099860121
   -0.311562908   59.642329469  -26.008177895
   -0.285599332   58.954563317  -26.581753230
   -0.259635756   58.270492397  -25.972713800
   -0.233672181   57.612552677  -24.024236025
   -0.207708605   57.028734826  -21.023969486
   -0.181745030   56.535649490  -17.098703961
   -0.155781454   56.145092062  -12.510568269
   -0.129817878   55.869147123   -8.652685819
   -0.103854303   55.680510451   -5.514736758
   -0.077890727   55.568650102   -3.274688367
   -0.051927151   55.500490202   -2.061127007
   -0.025963576   55.458701589   -1.427431110
    0.000000000   55.427921587   -0.551207016
    0.025963576   55.436431411    1.140552383
    0.051927151   55.505378658    3.894343919
    0.077890727   55.652737524    7.824492738
    0.103854303   55.924932439   13.131804095
    0.129817878   56.335728480   18.651257723
    0.155781454   56.884257017   23.687557409
    0.181745030   57.556726020   27.789854019
    0.207708605   58.323145833   30.387312051
    0.233672181   59.133168789   31.556745699
    0.259635756   59.958263104   31.690883726
    0.285599332   60.781735935   31.336265023
