#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
   -3.141592654  108.373272350   48.831486323
   -3.031361332  113.211572467   38.867192752
   -2.921130011  116.890444576   27.870091751
   -2.810898690  119.349959995   16.942453835
   -2.700667369  120.666869926    7.111252223
   -2.590436048  121.002760806   -0.706968581
   -2.480204727  120.617976672   -5.939789108
   -2.369973405  119.820844881   -8.245396105
   -2.259742084  118.916902410   -7.816076770
   -2.149510763  118.194994521   -5.135216722
   -2.039279442  117.848717251   -1.127511434
   -1.929048121  117.969664505    3.138109493
   -1.818816799  118.527700966    6.594069039
   -1.708585478  119.368597102    8.199555598
   -1.598354157  120.246774732    7.359020586
   -1.488122836  120.882145371    3.843524359
   -1.377891515  120.993699311   -2.007875153
   -1.267660194  120.361834820   -9.615086504
   -1.157428872  118.841702067  -17.900945483
   -1.047197551  116.425643549  -25.873970888
   -0.936966230  113.183186854  -32.554909709
   -0.826734909  109.331306518  -37.195832009
   -0.716503588  105.099413892  -39.237583331
   -0.606272266  100.781987051  -38.742758100
   -0.496040945   96.665845083  -35.585605230
   -0.385809624   93.025160070  -30.097786940
   -0.275578303   90.098344981  -22.582600392
   -0.165346982   88.092691039  -13.485534483
   -0.055115661   87.151436989   -3.290508115
    0.055115661   87.366534026    7.465741375
    0.165346982   88.769831851   18.044558386
    0.275578303   91.292921312   27.665619286
    0.385809624   94.776428069   35.359787460
    0.496040945   98.951344921   40.149103938
    0.606272266  103.445016934   41.134167061
    0.716503588  107.806358764   37.532694665
    0.826734909  111.526846758   29.225757469
    0.936966230  114.081369877   16.558887983
    1.047197551  115.054253857    0.558375352
    1.157428872  114.140223317  -17.196355296
    1.267660194  111.266438153  -34.757847665
    1.377891515  106.570388489  -50.060856839
    1.488122836  100.396250644  -61.216404815
    1.598354157   93.288838342  -66.918579942
    1.708585478   85.906085982  -66.332686992
    1.818816799   78.912841341  -59.666083826
    1.929048121   72.967730848  -47.576033382
    2.039279442   68.587100634  -31.408155903
    2.149510763   66.139455910  -12.815178697
    2.259742084   65.790384158    6.357943185
    2.369973405   67.504879692   24.408923009
    2.480204727   71.085659120   39.958715045
    2.590436048   76.185034293   51.825291758
    2.700667369   82.359451749   59.434532327
    2.810898690   89.123002231   62.571216143
    2.921130011   96.003997095   61.450780167
    3.031361332  102.547495002   56.681021698
