#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  137
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  74
#! SET periodic_psi true
   -3.141592654   -3.141592654   61.472224334   45.184332282  -16.706735796
   -3.095729987   -3.141592654   63.499262491   42.195427002  -16.381834315
   -3.049867321   -3.141592654   65.378244143   38.806646679  -16.073709502
   -3.004004654   -3.141592654   67.074779290   34.709452668  -15.787957871
   -2.958141988   -3.141592654   68.583784271   30.110974644  -15.573190015
   -2.912279321   -3.141592654   69.861516767   25.042575869  -15.424326568
   -2.866416655   -3.141592654   70.907899086   19.842949480  -15.356019338
   -2.820553988   -3.141592654   71.718943754   14.947706893  -15.332761954
   -2.774691322   -3.141592654   72.306000844   10.257921332  -15.431258324
   -2.728828655   -3.141592654   72.696260927    6.441860906  -15.525536723
   -2.682965989   -3.141592654   72.934059318    3.454336268  -15.598266936
   -2.637103322   -3.141592654   73.035150426    0.951715395  -15.696672724
   -2.591240656   -3.141592654   73.044174543   -0.871468842  -15.785330084
   -2.545377989   -3.141592654   72.971788223   -2.328086044  -15.808377790
   -2.499515323   -3.141592654   72.836630632   -3.667396555  -15.945940096
   -2.453652656   -3.141592654   72.638396339   -5.193989716  -16.002020756
   -2.407789990   -3.141592654   72.370179777   -6.763883018  -16.132458050
   -2.361927324   -3.141592654   72.020585337   -8.525819247  -16.305835439
   -2.316064657   -3.141592654   71.580669332  -10.357307080  -16.536619172
   -2.270201991   -3.141592654   71.067119142  -11.871502170  -16.883339563
   -2.224339324   -3.141592654   70.487784061  -13.344231234  -17.279701118
   -2.178476658   -3.141592654   69.848097724  -14.183277949  -17.750633296
   -2.132613991   -3.141592654   69.200468752  -14.107239997  -18.202546365
   -2.086751325   -3.141592654   68.565719853  -13.501119125  -18.657915916
   -2.040888658   -3.141592654   67.954839698  -12.412853956  -19.114474838
   -1.995025992   -3.141592654   67.412888315  -10.950928260  -19.556344736
   -1.949163325   -3.141592654   66.951097668   -9.288747999  -19.908037141
   -1.903300659   -3.141592654   66.557420006   -7.794110007  -20.203145028
   -1.857437992   -3.141592654   66.212063511   -6.660837937  -20.439031866
   -1.811575326   -3.141592654   65.917080475   -5.954776696  -20.657029142
   -1.765712659   -3.141592654   65.648667743   -5.732725150  -20.910669656
   -1.719849993   -3.141592654   65.376824680   -5.801959924  -21.121191031
