#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
   -3.141592654  108.346325860   48.883545120
   -3.031361332  113.190114455   38.914309842
   -2.921130011  116.873845830   27.910925479
   -2.810898690  119.337467524   16.976004318
   -2.700667369  120.657674598    7.136932503
   -2.590436048  120.995940115   -0.689107570
   -2.480204727  120.612711378   -5.929367262
   -2.369973405  119.816386835   -8.242316542
   -2.259742084  118.912428644   -7.819381512
   -2.149510763  118.189822160   -5.144516779
   -2.039279442  117.842210642   -1.142328014
   -1.929048121  117.961249788    3.118437489
   -1.818816799  118.516892459    6.570498233
   -1.708585478  119.355034906    8.173420006
   -1.598354157  120.230211101    7.331168859
   -1.488122836  120.862539034    3.816461471
   -1.377891515  120.971206523   -2.032604072
   -1.267660194  120.336815017   -9.636019335
   -1.157428872  118.814622865  -17.917315030
   -1.047197551  116.396995806  -25.885961432
   -0.936966230  113.153370571  -32.563818615
   -0.826734909  109.300516075  -37.204040128
   -0.716503588  105.067589741  -39.247991969
   -0.606272266  100.748727762  -38.758578661
   -0.496040945   96.630406007  -35.609797752
   -0.385809624   92.986481194  -30.132677886
   -0.275578303   90.055106296  -22.629737396
   -0.165346982   88.043593538  -13.544549308
   -0.055115661   87.095158778   -3.360363061
    0.055115661   87.302091433    7.387988594
    0.165346982   88.696540578   17.962391055
    0.275578303   91.210507256   27.582925507
    0.385809624   94.685049327   35.280459928
    0.496040945   98.851574000   40.076725306
    0.606272266  103.337794148   41.071801906
    0.716503588  107.692855000   37.482309841
    0.826734909  111.408550552   29.189082918
    0.936966230  113.959840029   16.536786320
    1.047197551  114.931097210    0.550892510
    1.157428872  114.017016055  -17.189970114
    1.267660194  111.144656514  -34.739053083
    1.377891515  106.451291875  -50.031262334
    1.488122836  100.280918451  -61.178046609
    1.598354157   93.178121795  -66.873534848
    1.708585478   85.800611844  -66.282930184
    1.818816799   78.813029347  -59.613380377
    1.929048121   72.873821929  -47.521847954
    2.039279442   68.499194758  -31.353567678
    2.149510763   66.057558759  -12.760809798
    2.259742084   65.714495180    6.411722789
    2.369973405   67.434938944   24.462590877
    2.480204727   71.021661644   40.012960744
    2.590436048   76.127084919   51.880456310
    2.700667369   82.307652645   59.490942466
    2.810898690   89.077476109   62.628512750
    2.921130011   95.964827792   61.507809633
    3.031361332  102.514586821   56.736441887
