#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   19.497477861  -49.795337602   10.032716342
   -2.951193099   -3.141592654   11.048286743  -37.639104798   12.747886329
   -2.760793544   -3.141592654    5.557235090  -19.538695121   15.095938913
   -2.570393989   -3.141592654    3.622151843   -1.274081870   16.902133670
   -2.379994435   -3.141592654    4.732948904   11.751420666   18.231116746
   -2.189594880   -3.141592654    7.602114259   17.115057483   19.344711511
   -1.999195325   -3.141592654   10.844219282   16.169685798   20.518281484
   -1.808795770   -3.141592654   13.605363892   12.802318904   21.818123867
   -1.618396215   -3.141592654   15.828031269   11.088597219   22.984902280
   -1.427996661   -3.141592654   18.079517337   13.263181247   23.513821493
   -1.237597106   -3.141592654   21.103179164   18.933119819   22.900462740
   -1.047197551   -3.141592654   25.357886781   25.678641959   20.917465594
   -0.856797996   -3.141592654   30.758156410   30.435758457   17.750105957
   -0.666398442   -3.141592654   36.690578778   30.947098519   13.912407978
   -0.475998887   -3.141592654   42.242173678   26.437487925   10.002828522
   -0.285599332   -3.141592654   46.496254394   17.564452619    6.437217535
   -0.095199777   -3.141592654   48.765234304    5.939126623    3.305326573
    0.095199777   -3.141592654   48.729440473   -6.256367741    0.421274045
    0.285599332   -3.141592654   46.518453585  -16.445519661   -2.467921237
    0.475998887   -3.141592654   42.768834649  -22.023779104   -5.439016010
    0.666398442   -3.141592654   38.564635938  -20.989882045   -8.249715806
    0.856797996   -3.141592654   35.228257125  -13.076253185  -10.400173281
    1.047197551   -3.141592654   33.906336976   -0.334669468  -11.379497031
    1.237597106   -3.141592654   35.156938640   13.196791189  -10.962162591
    1.427996661   -3.141592654   38.702709846   23.142019343   -9.342158848
    1.618396215   -3.141592654   43.548741937   26.550335889   -7.035292218
    1.808795770   -3.141592654   48.350360426   22.753700690   -4.616458903
    1.999195325   -3.141592654   51.829126136   12.943224965   -2.467054496
    2.189594880   -3.141592654   53.018271453   -0.965729513   -0.664996798
    2.379994435   -3.141592654   51.322460228  -17.030428019    0.964322965
    2.570393989   -3.141592654   46.532060584  -33.056537321    2.703380926
    2.760793544   -3.141592654   38.921013557  -46.093035406    4.785793988
    2.951193099   -3.141592654   29.398127082  -52.586400669    7.276994892

   -3.141592654   -2.792526803   24.227453575  -43.838525988   15.838651174
   -2.951193099   -2.792526803   16.822274454  -32.783094581   19.225500012
   -2.760793544   -2.792526803   12.100661247  -16.365120411   21.656806531
   -2.570393989   -2.792526803   10.606557547    0.246476672   22.965067990
   -2.379994435   -2.792526803   11.895845643   12.244732221   23.372192200
   -2.189594880   -2.792526803   14.830274502   17.444173820   23.354061936
   -1.999195325   -2.792526803   18.171543908   16.938098262   23.356693781
   -1.808795770   -2.792526803   21.125619465   14.000749756   23.534645351
   -1.618396215   -2.792526803   23.570212926   12.074548603   23.664746528
   -1.427996661   -2.792526803   25.913302760   13.079722260   23.278337281
   -1.237597106   -2.792526803   28.723854647   16.789236346   21.929679556
   -1.047197551   -2.792526803   32.359414917   21.343811121   19.448969018
   -0.856797996   -2.792526803   36.755556677   24.347800711   16.039069313
   -0.666398442   -2.792526803   41.428646701   23.977918845   12.166956905
   -0.475998887   -2.792526803   45.640309412   19.470727114    8.330983404
   -0.285599332   -2.792526803   48.612994513   11.126749411    4.826946518
   -0.095199777   -2.792526803   49.713457910    0.081203068    1.648585787
    0.095199777   -2.792526803   48.598549913  -11.773862153   -1.420381212
    0.285599332   -2.792526803   45.353422328  -21.785415300   -4.578311952
    0.475998887   -2.792526803   40.617973425  -26.952654402   -7.778476837
    0.666398442   -2.792526803   35.564286394  -24.841451957  -10.637022577
    0.856797996   -2.792526803   31.660497751  -15.050912214  -12.570224797
    1.047197551   -2.792526803   30.181002877    0.022693442  -13.086873555
    1.237597106   -2.792526803   31.711161516   15.693412568  -12.078133929
    1.427996661   -2.792526803   35.876696895   26.996768977   -9.885937183
    1.618396215   -2.792526803   41.507532995   30.786221372   -7.129367002
    1.808795770   -2.792526803   47.092156283   26.664634385   -4.392012861
    1.999195325   -2.792526803   51.266488355   16.355662558   -1.971746317
    2.189594880   -2.792526803   53.080855629    2.272335255    0.189830611
    2.379994435   -2.792526803   52.030195777  -13.394693975    2.401183202
    2.570393989   -2.792526803   48.011051851  -28.533969049    5.019683925
    2.760793544   -2.792526803   41.359498644  -40.562269943    8.247111182
    2.951193099   -2.792526803   32.959277169  -46.436545468   11.987815227

   -3.141592654   -2.443460953   30.155732885  -36.750588076   16.586568761
   -2.951193099   -2.443460953   23.964342209  -27.310298365   19.750787669
   -2.760793544   -2.443460953   20.067886731  -13.233593114   21.741221563
   -2.570393989   -2.443460953   18.943477754    1.072829195   22.419261028
   -2.379994435   -2.443460953   20.225244927   11.500203274   22.055081669
   -2.189594880   -2.443460953   22.947294734   16.111388530   21.158279687
   -1.999195325   -2.443460953   26.037289943   15.696130224   20.187512376
   -1.808795770   -2.443460953   28.772644772   12.897944789   19.322163565
   -1.618396215   -2.443460953   30.982129066   10.591127242   18.421429797
   -1.427996661   -2.443460953   32.949277899   10.507131973   17.167528467
   -1.237597106   -2.443460953   35.126855836   12.686216695   15.287861133
   -1.047197551   -2.443460953   37.838615170   15.817081372   12.728501955
   -0.856797996   -2.443460953   41.092971128   18.018700857    9.693565574
   -0.666398442   -2.443460953   44.548452397   17.659508692    6.532666488
   -0.475998887   -2.443460953   47.607223945   13.758869416    3.559280203
   -0.285599332   -2.443460953   49.562491874    6.136402823    0.885788904
   -0.095199777   -2.443460953   49.757225644   -4.516737658   -1.623400585
    0.095199777   -2.443460953   47.765630140  -16.442869669   -4.231374313
    0.285599332   -2.443460953   43.605750748  -26.705624647   -7.105672042
    0.475998887   -2.443460953   37.934902294  -31.734296379  -10.117637030
    0.666398442   -2.443460953   32.051259623  -28.598171291  -12.788150291
    0.856797996   -2.443460953   27.607769841  -16.811592413  -14.468513444
    1.047197551   -2.443460953   26.028760084    0.769234278  -14.653713670
    1.237597106   -2.443460953   27.926082258   18.703334356  -13.266928610
    1.427996661   -2.443460953   32.813280814   31.386853920  -10.704396051
    1.618396215   -2.443460953   39.326811381   35.505219370   -7.631145093
    1.808795770   -2.443460953   45.780951059   31.005789876   -4.647036396
    1.999195325   -2.443460953   50.733166727   20.218982513   -2.036513063
    2.189594880   -2.443460953   53.269775833    6.100111769    0.291119125
    2.379994435   -2.443460953   52.998941352   -8.919076490    2.675647588
    2.570393989   -2.443460953   49.939191293  -22.876290565    5.484921278
    2.760793544   -2.443460953   44.486811413  -33.672208305    8.896898985
    2.951193099   -2.443460953   37.474455235  -38.901680014   12.756863166

   -3.141592654   -2.094395102   35.449590627  -30.880902792   12.967702068
   -2.951193099   -2.094395102   30.229634156  -23.139617052   15.125273435
   -2.760793544   -2.094395102   26.915159263  -11.332514626   16.232296364
   -2.570393989   -2.094395102   25.940431956    0.822615722   16.215042624
   -2.379994435   -2.094395102   27.021463875    9.782770505   15.310300234
   -2.189594880   -2.094395102   29.343163881   13.744923641   13.911521231
   -1.999195325   -2.094395102   31.965291956   13.192988864   12.348474668
   -1.808795770   -2.094395102   34.216670436   10.285032462   10.748814588
   -1.618396215   -2.094395102   35.894468826    7.555718162    9.056375560
   -1.427996661   -2.094395102   37.215837156    6.723351145    7.162685352
   -1.237597106   -2.094395102   38.594147401    8.102570671    5.045587934
   -1.047197551   -2.094395102   40.378678168   10.749135129    2.824764486
   -0.856797996   -2.094395102   42.664885626   13.020205672    0.716413582
   -0.666398442   -2.094395102   45.216144607   13.234631366   -1.090170617
   -0.475998887   -2.094395102   47.502965251   10.079945268   -2.547760180
   -0.285599332   -2.094395102   48.808793345    2.917651192   -3.813567696
   -0.095199777   -2.094395102   48.387089807   -7.881192168   -5.213494639
    0.095199777   -2.094395102   45.693055966  -20.516833528   -7.085169791
    0.285599332   -2.094395102   40.676592050  -31.581736349   -9.565606058
