#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   17.981607948  -54.536945982   17.814454497
   -2.951193099   -3.141592654    9.381653409  -35.117933420   20.321391704
   -2.760793544   -3.141592654    4.758804922  -13.764733023   21.765888032
   -2.570393989   -3.141592654    3.902571941    3.646433957   22.377899152
   -2.379994435   -3.141592654    5.660775668   13.359314085   22.669049345
   -2.189594880   -3.141592654    8.487055592   15.152517090   23.267923583
   -1.999195325   -3.141592654   11.122241871   12.064112498   24.675687020
   -1.808795770   -3.141592654   13.075165790    8.789833927   27.039660429
   -1.618396215   -3.141592654   14.729625709    9.458430131   30.031064504
   -1.427996661   -3.141592654   17.055876904   15.905763055   32.923525842
   -1.237597106   -3.141592654   21.098643551   27.060483569   34.841677547
   -1.047197551   -3.141592654   27.461756541   39.567645102   35.075462878
   -0.856797996   -3.141592654   36.000305203   49.196702538   33.303501438
   -0.666398442   -3.141592654   45.805965885   52.345639897   29.620808386
   -0.475998887   -3.141592654   55.421584414   47.031903045   24.415161602
   -0.285599332   -3.141592654   63.200160653   33.242190452   18.188929950
   -0.095199777   -3.141592654   67.678813620   12.856511101   11.426836543
    0.095199777   -3.141592654   67.926572880  -10.455788057    4.571697640
    0.285599332   -3.141592654   63.855673464  -31.547037667   -1.935775184
    0.475998887   -3.141592654   56.437501352  -44.726421097   -7.610254710
    0.666398442   -3.141592654   47.645640051  -45.395145019  -11.949113980
    0.856797996   -3.141592654   40.052318968  -32.326613658  -14.544827139
    1.047197551   -3.141592654   36.028099840   -8.827099821  -15.252484812
    1.237597106   -3.141592654   36.901379748   17.685270985  -14.293545205
    1.427996661   -3.141592654   42.402153371   38.400984805  -12.187471307
    1.618396215   -3.141592654   50.728287170   46.573539711   -9.530693984
    1.808795770   -3.141592654   59.186387861   39.825909875   -6.742156517
    1.999195325   -3.141592654   65.091470991   20.467178303   -3.935630630
    2.189594880   -3.141592654   66.526597426   -6.054596770   -0.964276708
    2.379994435   -3.141592654   62.748371951  -33.195565760    2.388773200
    2.570393989   -3.141592654   54.235424319  -54.894695141    6.207046829
    2.760793544   -3.141592654   42.482187523  -66.664536708   10.327872330
    2.951193099   -3.141592654   29.635629399  -66.304618982   14.357672510

   -3.141592654   -2.792526803   25.875756976  -49.792507128   26.096323230
   -2.951193099   -2.792526803   17.949061144  -32.824143978   28.362444518
   -2.760793544   -2.792526803   13.544344122  -13.663647373   29.251320011
   -2.570393989   -2.792526803   12.569033825    2.497224007   29.150244990
   -2.379994435   -2.792526803   14.095377897   12.308511971   28.737508184
   -2.189594880   -2.792526803   16.836656615   15.492702388   28.742145979
