#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
    2.570393989   -3.141592654  -74.734441788  -54.778856557    6.664867530
    2.760793544   -3.141592654  -86.429167766  -66.176942343   10.772356313
    2.951193099   -3.141592654  -99.155631382  -65.562278435   14.783327056

   -3.141592654   -2.792526803 -102.640945895  -49.136780109   26.586062560
   -2.951193099   -2.792526803 -110.454952212  -32.328990546   28.774624126
   -2.760793544   -2.792526803 -114.792594129  -13.471921593   29.590120510
   -2.570393989   -2.792526803 -115.763670627    2.351072728   29.422655510
   -2.379994435   -2.792526803 -114.292140012   11.896031621   28.952459291
   -2.189594880   -2.792526803 -111.643506541   14.958644662   28.912637909
   -1.999195325   -2.792526803 -108.844234836   14.072934388   29.800968432
   -1.808795770   -2.792526803 -106.286877217   13.054489998   31.669061432
   -1.618396215   -2.792526803 -103.671902739   15.055766654   34.047201312
   -1.427996661   -2.792526803 -100.281462322   21.174265644   36.078525632
   -1.237597106   -2.792526803  -95.419145279   30.106961921   36.802837694
   -1.047197551   -2.792526803  -88.816006449   38.856928716   35.495098004
   -0.856797996   -2.792526803  -80.836751775   43.997832320   31.905470460
   -0.666398442   -2.792526803  -72.439462086   42.869665594   26.297503668
   -0.475998887   -2.792526803  -64.962175657   34.275997331   19.309874028
   -0.285599332   -2.792526803  -59.811007362   18.671057802   11.729268929
   -0.095199777   -2.792526803  -58.150997399   -1.905986631    4.281246202
    0.095199777   -2.792526803  -60.608881392  -23.870332430   -2.451063729
    0.285599332   -2.792526803  -66.999676521  -42.303713085   -8.025550643
    0.475998887   -2.792526803  -76.134741579  -51.882726880  -12.098566631
    0.666398442   -2.792526803  -85.907188616  -48.514090734  -14.426893990
    0.856797996   -2.792526803  -93.722541303  -31.618194764  -14.936372092
    1.047197551   -2.792526803  -97.313761070   -5.162577260  -13.801824831
    1.237597106   -2.792526803  -95.563298260   23.020171026  -11.458178546
    1.427996661   -2.792526803  -88.991250932   44.148034636   -8.460300942
    1.618396215   -2.792526803  -79.600685214   51.943070415   -5.268393996
    1.808795770   -2.792526803  -70.169883971   44.717204421   -2.073032670
    1.999195325   -2.792526803  -63.344007999   25.361107284    1.217746289
    2.189594880   -2.792526803  -60.921154453   -0.468447147    4.852242647
    2.379994435   -2.792526803  -63.528674818  -26.457089269    9.024525364
    2.570393989   -2.792526803  -70.649789198  -47.090529589   13.700742474
    2.760793544   -2.792526803  -80.867266073  -58.517380562   18.558509279
    2.951193099   -2.792526803  -92.217701059  -58.960289313   23.048914197

   -3.141592654   -2.443460953  -93.810692996  -44.213939800   23.698851329
   -2.951193099   -2.443460953 -100.904279876  -29.705579333   25.466572600
   -2.760793544   -2.443460953 -104.946678105  -12.896495753   26.084779465
   -2.570393989   -2.443460953 -105.939945494    1.720690109   25.874688646
   -2.379994435   -2.443460953 -104.612499381   11.207699216   25.365917153
   -2.189594880   -2.443460953 -102.017111913   15.217159151   25.097596511
   -1.999195325   -2.443460953  -99.038328904   15.712042995   25.388630947
   -1.808795770   -2.443460953  -96.062272279   15.678826654   26.193465372
   -1.618396215   -2.443460953  -92.942520079   17.492969312   27.070854494
   -1.427996661   -2.443460953  -89.232062858   21.832339859   27.321672426
   -1.237597106   -2.443460953  -84.533814430   27.540428302   26.227685849
   -1.047197551   -2.443460953  -78.795194650   32.311569295   23.326746729
   -0.856797996   -2.443460953  -72.431132387   33.709435911   18.598391180
   -0.666398442   -2.443460953  -66.264983960   29.979772143   12.475157868
   -0.475998887   -2.443460953  -61.361060356   20.445812526    5.695996388
   -0.285599332   -2.443460953  -58.798834398    5.570709903   -0.924951502
   -0.095199777   -2.443460953  -59.455905060  -12.960972282   -6.729306502
    0.095199777   -2.443460953  -63.758605630  -32.098727818  -11.302116118
    0.285599332   -2.443460953  -71.420486656  -47.402697317  -14.467388145
    0.475998887   -2.443460953  -81.230875387  -53.898119569  -16.206276634
    0.666398442   -2.443460953  -91.115998871  -47.743168368  -16.582021591
    0.856797996   -2.443460953  -98.560693323  -28.585644285  -15.729887278
    1.047197551   -2.443460953 -101.418279214   -0.609673501  -13.869007343
    1.237597106   -2.443460953  -98.722576302   28.280122379  -11.309801854
    1.427996661   -2.443460953  -91.135994687   49.470884448   -8.379839648
    1.618396215   -2.443460953  -80.750469021   57.072945439   -5.317465685
    1.808795770   -2.443460953  -70.349480306   49.834038466   -2.189854375
    1.999195325   -2.443460953  -62.515408307   30.911912029    1.083644130
    2.189594880   -2.443460953  -58.958897578    5.932801277    4.645276190
    2.379994435   -2.443460953  -60.252904507  -19.087997394    8.572882628
    2.570393989   -2.443460953  -65.900384390  -39.080776598   12.779996176
    2.760793544   -2.443460953  -74.587618259  -50.615491965   16.990318444
    2.951193099   -2.443460953  -84.518840297  -52.126129503   20.776721012

   -3.141592654   -2.094395102  -87.436074501  -40.650661207   13.517360076
   -2.951193099   -2.094395102  -93.998126378  -27.695096164   14.654356438
   -2.760793544   -2.094395102  -97.794400366  -12.257357364   15.191649996
   -2.570393989   -2.094395102  -98.756527500    1.516461121   15.270386429
   -2.379994435   -2.094395102  -97.495181234   10.823563395   15.094409192
   -2.189594880   -2.094395102  -94.948702121   15.135071449   14.835111195
   -1.999195325   -2.094395102  -91.950165623   15.967076144   14.530874016
   -1.808795770   -2.094395102  -88.931192818   15.747960366   14.048626180
   -1.618396215   -2.094395102  -85.889789109   16.426193176   13.103910893
   -1.427996661   -2.094395102  -82.575492541   18.580428185   11.368279478
   -1.237597106   -2.094395102  -78.766522567   21.391953354    8.603560518
   -1.047197551   -2.094395102  -74.483337819   23.253103072    4.790652308
   -0.856797996   -2.094395102  -70.063035101   22.554687287    0.185405707
   -0.666398442   -2.094395102  -66.109635520   18.165078144   -4.732591983
   -0.475998887   -2.094395102  -63.390147586    9.585488732   -9.389421651
   -0.285599332   -2.094395102  -62.699702279   -3.061622261  -13.274355415
   -0.095199777   -2.094395102  -64.732502359  -18.727975328  -16.097264199
    0.095199777   -2.094395102  -69.860242496  -35.045453959  -17.816882961
    0.285599332   -2.094395102  -77.851574555  -48.010472323  -18.594123731
    0.475998887   -2.094395102  -87.603317076  -52.756668217  -18.661525764
    0.666398442   -2.094395102  -97.143374327  -45.316495645  -18.188592448
    0.856797996   -2.094395102 -104.028534254  -25.162110869  -17.233831379
    1.047197551   -2.094395102 -106.157919530    3.589407036  -15.771550752
    1.237597106   -2.094395102 -102.607962201   33.018783214  -13.783133484
    1.427996661   -2.094395102  -94.086497780   54.512950992  -11.315869657
    1.618396215   -2.094395102  -82.725788480   62.254406449   -8.487354227
    1.808795770   -2.094395102  -71.327354979   55.123414152   -5.438148300
    1.999195325   -2.094395102  -62.469224268   36.386663415   -2.300521651
    2.189594880   -2.094395102  -57.844173029   11.682767942    0.831025413
    2.379994435   -2.094395102  -58.015151093  -13.069482837    3.888258235
    2.570393989   -2.094395102  -62.503848342  -32.983932930    6.800008409
    2.760793544   -2.094395102  -70.052811742  -44.845492689    9.469608015
    2.951193099   -2.094395102  -78.958138312  -47.217620543   11.757228480

   -3.141592654   -1.745329252  -84.785747367  -38.315814229    4.581543410
   -2.951193099   -1.745329252  -90.967822079  -26.072467683    5.191691976
   -2.760793544   -1.745329252  -94.533740795  -11.471883981    5.584194667
   -2.570393989   -1.745329252  -95.426817876    1.463930034    5.725661741
   -2.379994435   -1.745329252  -94.249485976   10.003078308    5.554418552
   -2.189594880   -1.745329252  -91.930598136   13.550699676    4.972261984
   -1.999195325   -1.745329252  -89.318946385   13.447567110    3.845493753
   -1.808795770   -1.745329252  -86.895273821   11.954578112    2.042585820
   -1.618396215   -1.745329252  -84.725584171   11.021782474   -0.513242262
   -1.427996661   -1.745329252  -82.604200502   11.470005782   -3.776970225
   -1.237597106   -1.745329252  -80.288337315   12.921431433   -7.548464830
   -1.047197551   -1.745329252  -77.686552198   14.241606710  -11.480478475
   -0.856797996   -1.745329252  -74.944422443   14.142916880  -15.138761080
   -0.666398442   -1.745329252  -72.441860026   11.513174803  -18.100469477
   -0.475998887   -1.745329252  -70.750854594    5.545500479  -20.051746557
   -0.285599332   -1.745329252  -70.554506993   -4.218767576  -20.858550920
   -0.095199777   -1.745329252  -72.557854447  -17.370647374  -20.628945395
    0.095199777   -1.745329252  -77.256403786  -32.068494618  -19.677084554
    0.285599332   -1.745329252  -84.614105562  -44.507008012  -18.437222629
    0.475998887   -1.745329252  -93.723315875  -49.615308676  -17.303693985
    0.666398442   -1.745329252 -102.734595753  -42.915574006  -16.468096161
    0.856797996   -1.745329252 -109.221007373  -23.299852802  -15.858692547
    1.047197551   -1.745329252 -111.003943173    5.472457133  -15.190476184
    1.237597106   -1.745329252 -107.046184172   35.490176403  -14.135624101
    1.427996661   -1.745329252  -97.969970328   57.874968055  -12.488631699
    1.618396215   -1.745329252  -85.886929515   66.428255222  -10.259409958
    1.808795770   -1.745329252  -73.641933984   59.752652345   -7.646033399
    1.999195325   -1.745329252  -63.892836179   41.035612733   -4.951110266
    2.189594880   -1.745329252  -58.407295376   16.025542140   -2.454027046
    2.379994435   -1.745329252  -57.790628834   -9.153846165   -0.329546081
    2.570393989   -1.745329252  -61.571424110  -29.453531583    1.375321726
    2.760793544   -1.745329252  -68.479166281  -41.636575803    2.712199120
    2.951193099   -1.745329252  -76.805752166  -44.363703627    3.760757294

   -3.141592654   -1.396263402  -86.629032705  -38.141999280    2.344709218
   -2.951193099   -1.396263402  -92.741236782  -25.524205502    2.242371331
   -2.760793544   -1.396263402  -96.179854579  -10.742361251    2.025258534
   -2.570393989   -1.396263402  -96.949462338    1.939258761    1.614602892
   -2.379994435   -1.396263402  -95.750124459    9.654284134    0.831776110
   -2.189594880   -1.396263402  -93.622293055   11.799328273   -0.568108433
   -1.999195325   -1.396263402  -91.514770979    9.852470539   -2.810681592
   -1.808795770   -1.396263402  -89.966048462    6.370204218   -5.983523598
   -1.618396215   -1.396263402  -89.028960668    3.752495037   -9.937166360
   -1.427996661   -1.396263402  -88.390829353    3.330438968  -14.262407338
   -1.237597106   -1.396263402  -87.612665660    5.130866797  -18.377093525
   -1.047197551   -1.396263402  -86.355010128    8.126688440  -21.687493663
   -0.856797996   -1.396263402  -84.529237768   10.766460015  -23.749286965
   -0.666398442   -1.396263402  -82.363437266   11.370697492  -24.366311086
   -0.475998887   -1.396263402  -80.401111582    8.455786612  -23.601758039
   -0.285599332   -1.396263402  -79.420035446    0.934710246  -21.728609828
   -0.095199777   -1.396263402  -80.323607857  -11.195684815  -19.185055555
    0.095199777   -1.396263402  -83.859164186  -26.253993138  -16.487752738
    0.285599332   -1.396263402  -90.242132631  -40.251012558  -14.128577198
    0.475998887   -1.396263402  -98.748121843  -47.581586008  -12.442361485
    0.666398442   -1.396263402 -107.581145210  -42.993548558  -11.490009244
    0.856797996   -1.396263402 -114.218426396  -24.615890190  -11.057216825
    1.047197551   -1.396263402 -116.267927066    4.199499137  -10.746510250
    1.237597106   -1.396263402 -112.451620975   35.419195116  -10.154455402
    1.427996661   -1.396263402 -103.220484126   59.587385635   -9.028031209
    1.618396215   -1.396263402  -90.649217424   69.744488288   -7.340767015
    1.808795770   -1.396263402  -77.677394891   63.895155992   -5.266726161
    1.999195325   -1.396263402  -67.138745258   45.018802430   -3.099356044
    2.189594880   -1.396263402  -60.975160026   19.061240148   -1.135720234
    2.379994435   -1.396263402  -59.899922290   -7.390965950    0.413243069
    2.570393989   -1.396263402  -63.456708029  -28.802937121    1.465653685
    2.760793544   -1.396263402  -70.310483794  -41.625403186    2.061655266
    2.951193099   -1.396263402  -78.653126016  -44.457694497    2.313291105

   -3.141592654   -1.047197551  -89.651297758  -40.496654725    4.528829469
   -2.951193099   -1.047197551  -96.149604010  -27.180669552    3.423240680
   -2.760793544   -1.047197551  -99.827991031  -11.638223686    2.084640954
   -2.570393989   -1.047197551 -100.724951878    1.388587377    0.542511066
   -2.379994435   -1.047197551  -99.658267035    8.655901653   -1.297382462
   -2.189594880   -1.047197551  -97.833407788    9.481260371   -3.638702135
   -1.999195325   -1.047197551  -96.341985198    5.651390335   -6.693471233
   -1.808795770   -1.047197551  -95.772324061    0.367028826  -10.518633254
   -1.618396215   -1.047197551  -96.088766869   -3.214907110  -14.867409868
   -1.427996661   -1.047197551  -96.760388637   -3.203476120  -19.164452928
   -1.237597106   -1.047197551  -97.063424639    0.538916197  -22.650349492
   -1.047197551   -1.047197551  -96.402586073    6.579395332  -24.644645854
   -0.856797996   -1.047197551  -94.546059355   12.624834362  -24.790391037
   -0.666398442   -1.047197551  -91.730106983   16.201525576  -23.163988346
   -0.475998887   -1.047197551  -88.643061986   15.228985432  -20.212265092
   -0.285599332   -1.047197551  -86.292222051    8.313019759  -16.578567164
   -0.095199777   -1.047197551  -85.841022724   -4.554399510  -12.917141988
    0.095199777   -1.047197551  -88.271717945  -21.436523029   -9.734569293
    0.285599332   -1.047197551  -93.962463694  -37.846362894   -7.301392537
    0.475998887   -1.047197551 -102.239574980  -47.510538069   -5.637880128
    0.666398442   -1.047197551 -111.226552757  -44.522117887   -4.563402503
    0.856797996   -1.047197551 -118.215311109  -26.586369319   -3.820464003
    1.047197551   -1.047197551 -120.585640304    2.958149530   -3.170618794
    1.237597106   -1.047197551 -116.868648597   35.685284216   -2.450698679
    1.427996661   -1.047197551 -107.423853316   61.526115017   -1.568305308
    1.618396215   -1.047197551  -94.354073494   72.921464070   -0.484611725
    1.808795770   -1.047197551  -80.721655131   67.494565312    0.790837598
    1.999195325   -1.047197551  -69.529205332   48.139261245    2.179506921
    2.189594880   -1.047197551  -62.876477115   20.984459258    3.531604274
    2.379994435   -1.047197551  -61.580345550   -7.017469613    4.657720216
    2.570393989   -1.047197551  -65.211832383  -29.915017705    5.383409772
    2.760793544   -1.047197551  -72.387752255  -43.798288845    5.600113611
    2.951193099   -1.047197551  -81.195142065  -47.050901131    5.293047323

   -3.141592654   -0.698131701  -89.642009028  -44.006931019    4.432198425
   -2.951193099   -0.698131701  -96.849046704  -31.041549270    2.032221155
   -2.760793544   -0.698131701 -101.268768061  -15.526297785   -0.541534601
   -2.570393989   -0.698131701 -102.902622205   -2.485646785   -3.144688765
   -2.379994435   -0.698131701 -102.592781729    4.507829077   -5.805649260
   -2.189594880   -0.698131701 -101.620255086    4.601501374   -8.706345587
   -1.999195325   -0.698131701 -101.153223907   -0.240247345  -12.032235175
   -1.808795770   -0.698131701 -101.786427915   -6.269084147  -15.761466867
   -1.618396215   -0.698131701 -103.365978600   -9.630717295  -19.507102354
   -1.427996661   -0.698131701 -105.126484302   -7.971924308  -22.557390771
   -1.237597106   -0.698131701 -106.070522451   -1.242328372  -24.126003929
   -1.047197551   -0.698131701 -105.404326463    8.452762849  -23.700335561
   -0.856797996   -0.698131701 -102.859243143   17.854205755  -21.286747002
   -0.666398442   -0.698131701  -98.813725570   23.644084852  -17.418572237
   -0.475998887   -0.698131701  -94.222161360   23.316252258  -12.937464809
   -0.285599332   -0.698131701  -90.391480953   15.546668954   -8.682203248
   -0.095199777   -0.698131701  -88.731066668    0.792714099   -5.214076185
    0.095199777   -0.698131701  -90.356730631  -18.327665552   -2.686477870
    0.285599332   -0.698131701  -95.646949648  -36.649165163   -0.879119185
    0.475998887   -0.698131701 -103.816602743  -47.423970583    0.617265533
    0.666398442   -0.698131701 -112.819243292  -44.643617135    2.158166856
    0.856797996   -0.698131701 -119.792563060  -26.242195615    3.838205721
    1.047197551   -0.698131701 -122.026796837    4.037974914    5.478191834
    1.237597106   -0.698131701 -118.037419813   37.421984787    6.790896665
    1.427996661   -0.698131701 -108.216377331   63.691481034    7.601555619
    1.618396215   -0.698131701  -94.711252073   75.290247655    7.967708503
    1.808795770   -0.698131701  -80.623049135   69.879292939    8.117476306
    1.999195325   -0.698131701  -68.991688168   50.321870239    8.275423752
    2.189594880   -0.698131701  -61.966140358   22.664144102    8.503888974
    2.379994435   -0.698131701  -60.426143836   -6.190099437    8.668041890
    2.570393989   -0.698131701  -64.006078442  -30.237332878    8.514705824
    2.760793544   -0.698131701  -71.364146965  -45.385961539    7.802751846
    2.951193099   -0.698131701  -80.585742697  -49.774474399    6.422388968

   -3.141592654   -0.349065850  -88.484988520  -49.167212933    3.163731960
   -2.951193099   -0.349065850  -96.734928647  -36.726554433   -0.127359733
   -2.760793544   -0.349065850 -102.246387770  -21.233937963   -3.445574192
   -2.570393989   -0.349065850 -104.948971368   -7.996045991   -6.564639353
   -2.379994435   -0.349065850 -105.678373648   -0.946165260   -9.463023719
   -2.189594880   -0.349065850 -105.764342866   -1.108210525  -12.298200210
   -1.999195325   -0.349065850 -106.419688804   -6.292690493  -15.226645642
   -1.808795770   -0.349065850 -108.203531817  -12.153423255  -18.169055387
   -1.618396215   -0.349065850 -110.799018106  -14.175690726  -20.666125183
   -1.427996661   -0.349065850 -113.182561138   -9.736112890  -21.986251717
   -1.237597106   -0.349065850 -114.109227542    0.807859236  -21.454897412
   -1.047197551   -0.349065850 -112.678185963   14.339567857  -18.837082471
   -0.856797996   -0.349065850 -108.729319172   26.438991596  -14.528183143
   -0.666398442   -0.349065850 -102.941303973   33.014524975   -9.429097447
   -0.475998887   -0.349065850  -96.650825993   31.486856220   -4.580857746
   -0.285599332   -0.349065850  -91.493072009   21.166947698   -0.768050269
   -0.095199777   -0.349065850  -89.038157041    3.560445189    1.762032777
    0.095199777   -0.349065850  -90.354028163  -17.641149183    3.322758845
    0.285599332   -0.349065850  -95.598734647  -36.599954582    4.587110101
    0.475998887   -0.349065850 -103.701384653  -46.571412335    6.226744188
    0.666398442   -0.349065850 -112.397345812  -42.244411403    8.558626916
    0.856797996   -0.349065850 -118.776545432  -22.542636157   11.357595483
    1.047197551   -0.349065850 -120.255848141    8.057117959   13.983119221
    1.237597106   -0.349065850 -115.558111227   40.683415561   15.749015371
    1.427996661   -0.349065850 -105.238424927   65.632312004   16.295356301
    1.618396215   -0.349065850  -91.483662190   76.042285102   15.748419340
    1.808795770   -0.349065850  -77.322845357   69.995186075   14.580745881
    1.999195325   -0.349065850  -65.689226507   50.289185538   13.307315529
    2.189594880   -0.349065850  -58.673485195   22.575059312   12.204924747
    2.379994435   -0.349065850  -57.179709472   -6.661711506   11.220597697
    2.570393989   -0.349065850  -60.927806386  -31.619701407   10.068027172
    2.760793544   -0.349065850  -68.670348247  -48.088090133    8.419568691
    2.951193099   -0.349065850  -78.540005408  -53.865440620    6.099495451

   -3.141592654    0.000000000  -87.588785199  -55.352667518    0.959691533
   -2.951193099    0.000000000  -97.052280855  -43.151451590   -2.330758822
   -2.760793544    0.000000000 -103.758569017  -27.260223249   -5.405370001
   -2.570393989    0.000000000 -107.541163373  -13.290015384   -8.093294873
   -2.379994435    0.000000000 -109.212200424   -5.580279526  -10.422969230
   -2.189594880    0.000000000 -110.140498871   -5.359243707  -12.564050172
   -1.999195325    0.000000000 -111.577289414  -10.218294341  -14.632844965
   -1.808795770    0.000000000 -114.042167243  -15.236414520  -16.483874023
   -1.618396215    0.000000000 -117.062974026  -15.350385149  -17.631232648
   -1.427996661    0.000000000 -119.397294782   -7.883735858  -17.430841168
   -1.237597106    0.000000000 -119.637842931    6.154777365  -15.438235669
   -1.047197551    0.000000000 -116.898587151   22.522488823  -11.737560233
   -0.856797996    0.000000000 -111.249799994   35.771113058   -7.010927207
   -0.666398442    0.000000000 -103.741110638   41.425178286   -2.278599078
   -0.475998887    0.000000000  -96.072465062   37.345813759    1.539492631
   -0.285599332    0.000000000  -90.094709098   23.930220955    3.992379806
   -0.095199777    0.000000000  -87.361604499    3.926961234    5.276074574
    0.095199777    0.000000000  -88.710917170  -18.047700831    6.103703303
    0.285599332    0.000000000  -93.957999993  -35.945646947    7.370567390
    0.475998887    0.000000000 -101.729998812  -43.645014735    9.720236349
    0.666398442    0.000000000 -109.642093042  -37.064414037   13.203824468
    0.856797996    0.000000000 -114.909257243  -16.346391752   17.198032315
    1.047197551    0.000000000 -115.254847236   13.452175272   20.676192190
    1.237597106    0.000000000 -109.730049218   43.800208251   22.704984845
    1.427996661    0.000000000  -99.080757546   66.002862433   22.870512089
    1.618396215    0.000000000  -85.476583440   74.260924158   21.408954202
    1.808795770    0.000000000  -71.770680883   67.204926792   18.989406906
    1.999195325    0.000000000  -60.682919717   47.474556040   16.332334647
    2.189594880    0.000000000  -54.170508140   20.108669984   13.876293782
    2.379994435    0.000000000  -53.131415423   -9.056047853   11.671086079
    2.570393989    0.000000000  -57.377741176  -34.571326284    9.488916893
    2.760793544    0.000000000  -65.780797857  -52.140073630    7.037568221
    2.951193099    0.000000000  -76.541534958  -59.157886197    4.168955203

   -3.141592654    0.349065850  -86.246169750  -60.681844373    0.571180518
   -2.951193099    0.349065850  -96.739345595  -48.535644173   -1.618113589
   -2.760793544    0.349065850 -104.441535945  -32.261932259   -3.501278827
   -2.570393989    0.349065850 -109.119124012  -17.664640787   -5.067618262
   -2.379994435    0.349065850 -111.563694071   -9.343874688   -6.421362388
   -2.189594880    0.349065850 -113.160603132   -8.620387000   -7.711789016
   -1.999195325    0.349065850 -115.164514514  -12.858495131   -8.987328798
   -1.808795770    0.349065850 -118.031844876  -16.687853301  -10.066578703
   -1.618396215    0.349065850 -121.146970007  -14.734935726  -10.528778100
   -1.427996661    0.349065850 -123.109980033   -4.531467307   -9.909048325
   -1.237597106    0.349065850 -122.453381827   12.118768989   -7.993206666
   -1.047197551    0.349065850 -118.413061808   29.953399360   -5.027532623
   -0.856797996    0.349065850 -111.350301563   42.875987624   -1.672346153
   -0.666398442    0.349065850 -102.656354245   46.554617076    1.305462156
   -0.475998887    0.349065850  -94.268369269   39.734381827    3.414202544
   -0.285599332    0.349065850  -88.067768392   24.056474742    4.663015915
   -0.095199777    0.349065850  -85.411916508    3.295069527    5.572426016
    0.095199777    0.349065850  -86.799580890  -17.505089114    6.920435736
    0.285599332    0.349065850  -91.701333520  -32.679203265    9.385580032
    0.475998887    0.349065850  -98.544663117  -37.201360038   13.195507563
    0.666398442    0.349065850 -104.993193947  -28.419619120   17.943813965
    0.856797996    0.349065850 -108.563410190   -7.586961881   22.674227586
    1.047197551    0.349065850 -107.416943789   20.004135212   26.240798715
    1.237597106    0.349065850 -100.988909149   46.585797876   27.788508784
    1.427996661    0.349065850  -90.196324451   64.819719520   27.084907712
    1.618396215    0.349065850  -77.119535652   70.156934524   24.547654367
    1.808795770    0.349065850  -64.345207638   61.805631207   20.974496320
    1.999195325    0.349065850  -54.294058174   42.169088121   17.175845477
    2.189594880    0.349065850  -48.723696686   15.559170254   13.677042258
    2.379994435    0.349065850  -48.481833820  -12.946133986   10.636109028
    2.570393989    0.349065850  -53.447479447  -38.343392282    7.948145028
    2.760793544    0.349065850  -62.602284722  -56.335136110    5.424893767
    2.951193099    0.349065850  -74.223509468  -64.005405478    2.957482616

   -3.141592654    0.698131701  -84.448491229  -62.774668245    0.181088565
   -2.951193099    0.698131701  -95.341776379  -50.640964663   -0.410198181
   -2.760793544    0.698131701 -103.453727907  -34.455300156   -0.674819873
   -2.570393989    0.698131701 -108.561229386  -19.982705646   -0.803830987
   -2.379994435    0.698131701 -111.459398679  -11.772949567   -0.984840188
   -2.189594880    0.698131701 -113.522693305  -11.050553481   -1.338862850
   -1.999195325    0.698131701 -115.968072251  -14.997662703   -1.866314535
   -1.808795770    0.698131701 -119.177793481  -18.051663762   -2.430811723
   -1.618396215    0.698131701 -122.437206873  -14.810804476   -2.797041691
   -1.427996661    0.698131701 -124.270114447   -3.088248995   -2.748321669
   -1.237597106    0.698131701 -123.213978613   14.768289579   -2.214390422
   -1.047197551    0.698131701 -118.616942686   32.976966095   -1.325897961
   -0.856797996    0.698131701 -111.021658176   45.297862508   -0.334023940
   -0.666398442    0.698131701 -101.976160412   47.792475184    0.579562731
   -0.475998887    0.698131701  -93.457176601   39.968852717    1.470115997
   -0.285599332    0.698131701  -87.235517133   24.254408315    2.660415030
   -0.095199777    0.698131701  -84.437089043    4.826803037    4.641902521
    0.095199777    0.698131701  -85.305641284  -13.428198771    7.835399858
    0.285599332    0.698131701  -89.143787832  -25.593119860   12.354483237
    0.475998887    0.698131701  -94.392435946  -27.740050756   17.832649374
    0.666398442    0.698131701  -98.940811946  -18.274626316   23.425601325
    0.856797996    0.698131701 -100.689098776    1.022445359   28.027419494
    1.047197551    0.698131701  -98.208635086   25.146214830   30.647275060
    1.237597106    0.698131701  -91.215708241   47.334239739   30.781479907
    1.427996661    0.698131701  -80.682082204   61.514504833   28.575527777
    1.618396215    0.698131701  -68.519845653   64.127331947   24.704503694
    1.808795770    0.698131701  -57.018813977   54.738442456   20.053355405
    1.999195325    0.698131701  -48.296010708   35.471276968   15.406216288
    2.189594880    0.698131701  -43.897829383   10.013420235   11.251920947
    2.379994435    0.698131701  -44.585855168  -17.187674582    7.779889700
    2.570393989    0.698131701  -50.253492593  -41.539201908    4.992218283
    2.760793544    0.698131701  -59.948202717  -58.872493908    2.827069068
    2.951193099    0.698131701  -72.017620832  -66.212565402    1.235960684

   -3.141592654    1.047197551  -85.917384956  -63.527145451   -3.791882577
   -2.951193099    1.047197551  -96.840116564  -50.238023947   -2.997636723
   -2.760793544    1.047197551 -104.800091418  -33.336754979   -1.816591227
   -2.570393989    1.047197551 -109.666587610  -18.643745790   -0.612819341
   -2.379994435    1.047197551 -112.322904996  -10.617057408    0.330778328
